,level_0,index,Unnamed: 0,Unnamed: 0.1,Buy/Sell,Transaction Date,Acceptance Date Time,Issuer Name,Issuer Trading Symbol,Reporting Owner Name,Reporting Owner Relationship,Transcation Share,Price Per share,Total Value,Shares Owned Following Transaction,Form,sector,market_cap,new_trans_date,Adj Close,Adj Close day1,Adj Close day2,Adj Close day3,Adj Close day4,Adj Close day5,Adj Close month,Adj Close 6month,Adj Close year
0,52,52,52,52,Sell,2017-01-03,2017-01-06 18:04:22,SYNNEX CORP,SNX,POLK DENNIS, officer,"1,000",$122.1200,"$122,120.0000","47,859",Form 4,Technology,4874578787.24,"time.struct_time(tm_year=2017, tm_mon=1, tm_mday=3, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=1, tm_yday=3, tm_isdst=-1)",118.02661895751953,120.25593566894531,120.04176330566406,118.4452133178711,117.4035873413086,118.90276336669922,116.41525268554688,112.56246185302734,114.89932250976562
1,1390,1390,1390,1390,Sell,2017-01-03,2017-01-05 09:56:03,SYNNEX CORP,SNX,BREIDENBACH FRED A, director,390,$122.1200,"$47,626.8000","18,979",Form 4,Technology,4874578787.24,"time.struct_time(tm_year=2017, tm_mon=1, tm_mday=3, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=1, tm_yday=3, tm_isdst=-1)",118.02661895751953,120.25593566894531,120.04176330566406,118.4452133178711,117.4035873413086,118.90276336669922,116.41525268554688,112.56246185302734,114.89932250976562
2,12927,12927,12927,12927,Sell,2016-12-01,2016-12-05 09:41:06,SYNNEX CORP,SNX,POLK DENNIS, officer,"1,000",$116.9500,"$116,950.0000","52,859",Form 4,Technology,4874578787.24,"time.struct_time(tm_year=2016, tm_mon=12, tm_mday=1, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=3, tm_yday=336, tm_isdst=-1)",114.38575744628906,115.58314514160156,118.47442626953125,119.41871643066406,121.07367706298828,123.42953491210938,119.54659271240234,111.51394653320312,110.48277282714844
3,25507,25507,25507,25507,Sell,2016-10-31,2016-11-02 10:53:30,SYNNEX CORP,SNX,MIAU MATTHEW, director,"3,000",$102.0870,"$306,260.0000","4,208,890",Form 4,Technology,4874578787.24,"time.struct_time(tm_year=2016, tm_mon=10, tm_mday=31, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=0, tm_yday=305, tm_isdst=-1)",99.82225036621094,98.39122009277344,98.42041778564453,98.02128601074219,97.99207305908203,101.2240982055664,123.98442077636719,118.76528930664062,102.23262786865234
4,25703,25703,25703,25703,Sell,2016-10-31,2016-11-01 21:25:54,SYNNEX CORP,SNX,Synnex Technology International CORP, other,"3,000",$102.0870,"$306,260.0000","4,208,890",Form 4,Technology,4874578787.24,"time.struct_time(tm_year=2016, tm_mon=10, tm_mday=31, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=0, tm_yday=305, tm_isdst=-1)",99.82225036621094,98.39122009277344,98.42041778564453,98.02128601074219,97.99207305908203,101.2240982055664,123.98442077636719,118.76528930664062,102.23262786865234
5,26121,26121,26121,26121,Sell,2016-10-28,2016-10-31 21:12:18,SYNNEX CORP,SNX,SILVER STAR DEVEOPMENTS LTD, 10% owner,681,$103.1670,"$70,256.5000","5,448,880",Form 4,Technology,4874578787.24,"time.struct_time(tm_year=2016, tm_mon=10, tm_mday=28, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=4, tm_yday=302, tm_isdst=-1)",99.18948364257812,99.82225036621094,98.39122009277344,98.42041778564453,98.02128601074219,97.99207305908203,122.13477325439453,118.86328125,101.93621826171875
6,26384,26384,26384,26384,Sell,2016-10-28,2016-10-31 14:13:17,SYNNEX CORP,SNX,MIAU MATTHEW, director,681,$103.1670,"$70,256.5000","5,448,880",Form 4,Technology,4874578787.24,"time.struct_time(tm_year=2016, tm_mon=10, tm_mday=28, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=4, tm_yday=302, tm_isdst=-1)",99.18948364257812,99.82225036621094,98.39122009277344,98.42041778564453,98.02128601074219,97.99207305908203,122.13477325439453,118.86328125,101.93621826171875
7,26527,26527,26527,26527,Sell,2016-10-26,2016-10-28 13:35:46,SYNNEX CORP,SNX,MIAU MATTHEW, director,"3,100",$103.8720,"$322,005.0000","5,450,760",Form 4,Technology,4874578787.24,"time.struct_time(tm_year=2016, tm_mon=10, tm_mday=26, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=2, tm_yday=300, tm_isdst=-1)",100.33821105957031,99.90013122558594,99.18948364257812,99.82225036621094,98.39122009277344,98.42041778564453,123.42953491210938,118.59870910644531,101.58052825927734
8,26528,26528,26528,26528,Sell,2016-10-26,2016-10-28 13:35:46,SYNNEX CORP,SNX,MIAU MATTHEW, director,"3,000",$104.0100,"$312,030.0000","5,459,760",Form 4,Technology,4874578787.24,"time.struct_time(tm_year=2016, tm_mon=10, tm_mday=26, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=2, tm_yday=300, tm_isdst=-1)",100.33821105957031,99.90013122558594,99.18948364257812,99.82225036621094,98.39122009277344,98.42041778564453,123.42953491210938,118.59870910644531,101.58052825927734
9,26529,26529,26529,26529,Sell,2016-10-26,2016-10-28 13:35:46,SYNNEX CORP,SNX,MIAU MATTHEW, director,"5,900",$103.6100,"$611,299.0000","5,453,860",Form 4,Technology,4874578787.24,"time.struct_time(tm_year=2016, tm_mon=10, tm_mday=26, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=2, tm_yday=300, tm_isdst=-1)",100.33821105957031,99.90013122558594,99.18948364257812,99.82225036621094,98.39122009277344,98.42041778564453,123.42953491210938,118.59870910644531,101.58052825927734
10,26676,26676,26676,26676,Sell,2016-10-26,2016-10-28 13:35:46,SYNNEX CORP,SNX,MIAU MATTHEW, director,"2,000",$104.1460,"$208,291.0000","5,462,760",Form 4,Technology,4874578787.24,"time.struct_time(tm_year=2016, tm_mon=10, tm_mday=26, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=2, tm_yday=300, tm_isdst=-1)",100.33821105957031,99.90013122558594,99.18948364257812,99.82225036621094,98.39122009277344,98.42041778564453,123.42953491210938,118.59870910644531,101.58052825927734
11,26677,26677,26677,26677,Sell,2016-10-26,2016-10-28 13:35:46,SYNNEX CORP,SNX,MIAU MATTHEW, director,"5,300",$103.8200,"$550,246.0000","4,211,890",Form 4,Technology,4874578787.24,"time.struct_time(tm_year=2016, tm_mon=10, tm_mday=26, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=2, tm_yday=300, tm_isdst=-1)",100.33821105957031,99.90013122558594,99.18948364257812,99.82225036621094,98.39122009277344,98.42041778564453,123.42953491210938,118.59870910644531,101.58052825927734
12,26678,26678,26678,26678,Sell,2016-10-26,2016-10-28 13:35:46,SYNNEX CORP,SNX,MIAU MATTHEW, director,"1,200",$103.8780,"$124,653.0000","5,449,560",Form 4,Technology,4874578787.24,"time.struct_time(tm_year=2016, tm_mon=10, tm_mday=26, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=2, tm_yday=300, tm_isdst=-1)",100.33821105957031,99.90013122558594,99.18948364257812,99.82225036621094,98.39122009277344,98.42041778564453,123.42953491210938,118.59870910644531,101.58052825927734
13,26679,26679,26679,26679,Sell,2016-10-26,2016-10-28 13:35:46,SYNNEX CORP,SNX,MIAU MATTHEW, director,"2,000",$104.2500,"$208,500.0000","4,217,190",Form 4,Technology,4874578787.24,"time.struct_time(tm_year=2016, tm_mon=10, tm_mday=26, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=2, tm_yday=300, tm_isdst=-1)",100.33821105957031,99.90013122558594,99.18948364257812,99.82225036621094,98.39122009277344,98.42041778564453,123.42953491210938,118.59870910644531,101.58052825927734
14,26716,26716,26716,26716,Sell,2016-10-26,2016-10-27 21:03:10,SYNNEX CORP,SNX,Synnex Technology International CORP, other,"2,000",$104.2500,"$208,500.0000","4,211,890",Form 4,Technology,4874578787.24,"time.struct_time(tm_year=2016, tm_mon=10, tm_mday=26, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=2, tm_yday=300, tm_isdst=-1)",100.33821105957031,99.90013122558594,99.18948364257812,99.82225036621094,98.39122009277344,98.42041778564453,123.42953491210938,118.59870910644531,101.58052825927734
15,26717,26717,26717,26717,Sell,2016-10-26,2016-10-27 20:57:57,SYNNEX CORP,SNX,MiTAC International CORP, 10% owner,"1,200",$103.8780,"$124,653.0000","5,454,560",Form 4,Technology,4874578787.24,"time.struct_time(tm_year=2016, tm_mon=10, tm_mday=26, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=2, tm_yday=300, tm_isdst=-1)",100.33821105957031,99.90013122558594,99.18948364257812,99.82225036621094,98.39122009277344,98.42041778564453,123.42953491210938,118.59870910644531,101.58052825927734
16,26718,26718,26718,26718,Sell,2016-10-26,2016-10-27 20:57:57,SYNNEX CORP,SNX,MiTAC International CORP, 10% owner,"3,100",$103.8730,"$322,005.0000","5,455,760",Form 4,Technology,4874578787.24,"time.struct_time(tm_year=2016, tm_mon=10, tm_mday=26, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=2, tm_yday=300, tm_isdst=-1)",100.33821105957031,99.90013122558594,99.18948364257812,99.82225036621094,98.39122009277344,98.42041778564453,123.42953491210938,118.59870910644531,101.58052825927734
17,26865,26865,26865,26865,Sell,2016-10-26,2016-10-27 21:03:10,SYNNEX CORP,SNX,PEER DEVELOPMENTS LTD, 10% owner,"5,300",$103.8200,"$550,246.0000","4,213,890",Form 4,Technology,4874578787.24,"time.struct_time(tm_year=2016, tm_mon=10, tm_mday=26, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=2, tm_yday=300, tm_isdst=-1)",100.33821105957031,99.90013122558594,99.18948364257812,99.82225036621094,98.39122009277344,98.42041778564453,123.42953491210938,118.59870910644531,101.58052825927734
18,26866,26866,26866,26866,Sell,2016-10-26,2016-10-27 20:57:57,SYNNEX CORP,SNX,SILVER STAR DEVEOPMENTS LTD, 10% owner,"5,900",$103.6100,"$611,299.0000","5,458,860",Form 4,Technology,4874578787.24,"time.struct_time(tm_year=2016, tm_mon=10, tm_mday=26, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=2, tm_yday=300, tm_isdst=-1)",100.33821105957031,99.90013122558594,99.18948364257812,99.82225036621094,98.39122009277344,98.42041778564453,123.42953491210938,118.59870910644531,101.58052825927734
19,26867,26867,26867,26867,Sell,2016-10-26,2016-10-27 20:57:57,SYNNEX CORP,SNX,SILVER STAR DEVEOPMENTS LTD, 10% owner,"3,000",$104.0100,"$312,030.0000","5,451,560",Form 4,Technology,4874578787.24,"time.struct_time(tm_year=2016, tm_mon=10, tm_mday=26, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=2, tm_yday=300, tm_isdst=-1)",100.33821105957031,99.90013122558594,99.18948364257812,99.82225036621094,98.39122009277344,98.42041778564453,123.42953491210938,118.59870910644531,101.58052825927734
20,26868,26868,26868,26868,Sell,2016-10-26,2016-10-27 20:57:57,SYNNEX CORP,SNX,MiTAC International CORP, 10% owner,"2,000",$104.1460,"$208,291.0000","5,499,560",Form 4,Technology,4874578787.24,"time.struct_time(tm_year=2016, tm_mon=10, tm_mday=26, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=2, tm_yday=300, tm_isdst=-1)",100.33821105957031,99.90013122558594,99.18948364257812,99.82225036621094,98.39122009277344,98.42041778564453,123.42953491210938,118.59870910644531,101.58052825927734
21,27301,27301,27301,27301,Sell,2016-10-24,2016-10-25 21:32:46,SYNNEX CORP,SNX,PEER DEVELOPMENTS LTD, 10% owner,"7,800",$105.0300,"$819,234.0000","4,299,490",Form 4,Technology,4874578787.24,"time.struct_time(tm_year=2016, tm_mon=10, tm_mday=24, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=0, tm_yday=298, tm_isdst=-1)",102.24626159667969,101.28250122070312,100.33821105957031,99.90013122558594,99.18948364257812,99.82225036621094,119.41871643066406,117.61878967285156,94.98310089111328
22,27302,27302,27302,27302,Sell,2016-10-24,2016-10-25 21:32:46,SYNNEX CORP,SNX,PEER DEVELOPMENTS LTD, 10% owner,"3,100",$105.4200,"$326,802.0000","4,219,190",Form 4,Technology,4874578787.24,"time.struct_time(tm_year=2016, tm_mon=10, tm_mday=24, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=0, tm_yday=298, tm_isdst=-1)",102.24626159667969,101.28250122070312,100.33821105957031,99.90013122558594,99.18948364257812,99.82225036621094,119.41871643066406,117.61878967285156,94.98310089111328
23,27303,27303,27303,27303,Sell,2016-10-24,2016-10-25 21:32:46,SYNNEX CORP,SNX,Synnex Technology International CORP, other,"3,100",$105.1800,"$326,058.0000","4,226,390",Form 4,Technology,4874578787.24,"time.struct_time(tm_year=2016, tm_mon=10, tm_mday=24, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=0, tm_yday=298, tm_isdst=-1)",102.24626159667969,101.28250122070312,100.33821105957031,99.90013122558594,99.18948364257812,99.82225036621094,119.41871643066406,117.61878967285156,94.98310089111328
24,27305,27305,27305,27305,Sell,2016-10-24,2016-10-25 21:17:07,SYNNEX CORP,SNX,SILVER STAR DEVEOPMENTS LTD, 10% owner,"8,721",$105.0300,"$915,967.0000","5,490,170",Form 4,Technology,4874578787.24,"time.struct_time(tm_year=2016, tm_mon=10, tm_mday=24, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=0, tm_yday=298, tm_isdst=-1)",102.24626159667969,101.28250122070312,100.33821105957031,99.90013122558594,99.18948364257812,99.82225036621094,119.41871643066406,117.61878967285156,94.98310089111328
25,27306,27306,27306,27306,Sell,2016-10-24,2016-10-25 21:17:07,SYNNEX CORP,SNX,SILVER STAR DEVEOPMENTS LTD, 10% owner,"4,100",$105.4200,"$432,222.0000","5,470,170",Form 4,Technology,4874578787.24,"time.struct_time(tm_year=2016, tm_mon=10, tm_mday=24, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=0, tm_yday=298, tm_isdst=-1)",102.24626159667969,101.28250122070312,100.33821105957031,99.90013122558594,99.18948364257812,99.82225036621094,119.41871643066406,117.61878967285156,94.98310089111328
26,27307,27307,27307,27307,Sell,2016-10-24,2016-10-25 21:17:07,SYNNEX CORP,SNX,MiTAC International CORP, 10% owner,"6,190",$105.0100,"$650,012.0000","5,499,600",Form 4,Technology,4874578787.24,"time.struct_time(tm_year=2016, tm_mon=10, tm_mday=24, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=0, tm_yday=298, tm_isdst=-1)",102.24626159667969,101.28250122070312,100.33821105957031,99.90013122558594,99.18948364257812,99.82225036621094,119.41871643066406,117.61878967285156,94.98310089111328
27,27308,27308,27308,27308,Sell,2016-10-24,2016-10-25 21:17:07,SYNNEX CORP,SNX,MiTAC International CORP, 10% owner,"1,210",$105.4300,"$127,570.0000","5,468,960",Form 4,Technology,4874578787.24,"time.struct_time(tm_year=2016, tm_mon=10, tm_mday=24, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=0, tm_yday=298, tm_isdst=-1)",102.24626159667969,101.28250122070312,100.33821105957031,99.90013122558594,99.18948364257812,99.82225036621094,119.41871643066406,117.61878967285156,94.98310089111328
28,27350,27350,27350,27350,Sell,2016-10-24,2016-10-25 16:50:40,SYNNEX CORP,SNX,MIAU MATTHEW, director,"5,800",$105.0100,"$609,058.0000","4,241,390",Form 4,Technology,4874578787.24,"time.struct_time(tm_year=2016, tm_mon=10, tm_mday=24, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=0, tm_yday=298, tm_isdst=-1)",102.24626159667969,101.28250122070312,100.33821105957031,99.90013122558594,99.18948364257812,99.82225036621094,119.41871643066406,117.61878967285156,94.98310089111328
29,27351,27351,27351,27351,Sell,2016-10-24,2016-10-25 16:50:40,SYNNEX CORP,SNX,MIAU MATTHEW, director,"13,800",$105.0400,"$1,449,550.0000","5,491,990",Form 4,Technology,4874578787.24,"time.struct_time(tm_year=2016, tm_mon=10, tm_mday=24, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=0, tm_yday=298, tm_isdst=-1)",102.24626159667969,101.28250122070312,100.33821105957031,99.90013122558594,99.18948364257812,99.82225036621094,119.41871643066406,117.61878967285156,94.98310089111328
30,27352,27352,27352,27352,Sell,2016-10-24,2016-10-25 16:50:40,SYNNEX CORP,SNX,MIAU MATTHEW, director,710,$105.0200,"$74,564.2000","5,465,970",Form 4,Technology,4874578787.24,"time.struct_time(tm_year=2016, tm_mon=10, tm_mday=24, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=0, tm_yday=298, tm_isdst=-1)",102.24626159667969,101.28250122070312,100.33821105957031,99.90013122558594,99.18948364257812,99.82225036621094,119.41871643066406,117.61878967285156,94.98310089111328
31,27353,27353,27353,27353,Sell,2016-10-24,2016-10-25 16:50:40,SYNNEX CORP,SNX,MIAU MATTHEW, director,"4,100",$105.4100,"$432,181.0000","4,222,290",Form 4,Technology,4874578787.24,"time.struct_time(tm_year=2016, tm_mon=10, tm_mday=24, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=0, tm_yday=298, tm_isdst=-1)",102.24626159667969,101.28250122070312,100.33821105957031,99.90013122558594,99.18948364257812,99.82225036621094,119.41871643066406,117.61878967285156,94.98310089111328
32,27354,27354,27354,27354,Sell,2016-10-24,2016-10-25 16:50:40,SYNNEX CORP,SNX,MIAU MATTHEW, director,"4,200",$105.4700,"$442,974.0000","5,470,780",Form 4,Technology,4874578787.24,"time.struct_time(tm_year=2016, tm_mon=10, tm_mday=24, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=0, tm_yday=298, tm_isdst=-1)",102.24626159667969,101.28250122070312,100.33821105957031,99.90013122558594,99.18948364257812,99.82225036621094,119.41871643066406,117.61878967285156,94.98310089111328
33,27355,27355,27355,27355,Sell,2016-10-24,2016-10-25 16:50:40,SYNNEX CORP,SNX,MIAU MATTHEW, director,"7,800",$105.0300,"$819,234.0000","4,229,490",Form 4,Technology,4874578787.24,"time.struct_time(tm_year=2016, tm_mon=10, tm_mday=24, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=0, tm_yday=298, tm_isdst=-1)",102.24626159667969,101.28250122070312,100.33821105957031,99.90013122558594,99.18948364257812,99.82225036621094,119.41871643066406,117.61878967285156,94.98310089111328
34,27356,27356,27356,27356,Sell,2016-10-24,2016-10-25 16:50:40,SYNNEX CORP,SNX,MIAU MATTHEW, director,"8,721",$105.0300,"$915,967.0000","5,477,080",Form 4,Technology,4874578787.24,"time.struct_time(tm_year=2016, tm_mon=10, tm_mday=24, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=0, tm_yday=298, tm_isdst=-1)",102.24626159667969,101.28250122070312,100.33821105957031,99.90013122558594,99.18948364257812,99.82225036621094,119.41871643066406,117.61878967285156,94.98310089111328
35,27450,27450,27450,27450,Sell,2016-10-24,2016-10-25 21:32:46,SYNNEX CORP,SNX,Synnex Technology International CORP, other,"4,100",$105.0200,"$430,582.0000","4,237,290",Form 4,Technology,4874578787.24,"time.struct_time(tm_year=2016, tm_mon=10, tm_mday=24, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=0, tm_yday=298, tm_isdst=-1)",102.24626159667969,101.28250122070312,100.33821105957031,99.90013122558594,99.18948364257812,99.82225036621094,119.41871643066406,117.61878967285156,94.98310089111328
36,27451,27451,27451,27451,Sell,2016-10-24,2016-10-25 21:32:46,SYNNEX CORP,SNX,Synnex Technology International CORP, other,"4,100",$105.4100,"$432,181.0000","4,222,290",Form 4,Technology,4874578787.24,"time.struct_time(tm_year=2016, tm_mon=10, tm_mday=24, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=0, tm_yday=298, tm_isdst=-1)",102.24626159667969,101.28250122070312,100.33821105957031,99.90013122558594,99.18948364257812,99.82225036621094,119.41871643066406,117.61878967285156,94.98310089111328
37,27452,27452,27452,27452,Sell,2016-10-24,2016-10-25 21:32:46,SYNNEX CORP,SNX,Synnex Technology International CORP, other,"5,800",$105.0100,"$609,058.0000","4,241,390",Form 4,Technology,4874578787.24,"time.struct_time(tm_year=2016, tm_mon=10, tm_mday=24, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=0, tm_yday=298, tm_isdst=-1)",102.24626159667969,101.28250122070312,100.33821105957031,99.90013122558594,99.18948364257812,99.82225036621094,119.41871643066406,117.61878967285156,94.98310089111328
38,27454,27454,27454,27454,Sell,2016-10-24,2016-10-25 21:17:07,SYNNEX CORP,SNX,MiTAC International CORP, 10% owner,710,$105.0200,"$74,564.2000","5,498,890",Form 4,Technology,4874578787.24,"time.struct_time(tm_year=2016, tm_mon=10, tm_mday=24, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=0, tm_yday=298, tm_isdst=-1)",102.24626159667969,101.28250122070312,100.33821105957031,99.90013122558594,99.18948364257812,99.82225036621094,119.41871643066406,117.61878967285156,94.98310089111328
39,27455,27455,27455,27455,Sell,2016-10-24,2016-10-25 21:17:07,SYNNEX CORP,SNX,MiTAC International CORP, 10% owner,"2,100",$105.1400,"$220,794.0000","5,474,270",Form 4,Technology,4874578787.24,"time.struct_time(tm_year=2016, tm_mon=10, tm_mday=24, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=0, tm_yday=298, tm_isdst=-1)",102.24626159667969,101.28250122070312,100.33821105957031,99.90013122558594,99.18948364257812,99.82225036621094,119.41871643066406,117.61878967285156,94.98310089111328
40,27456,27456,27456,27456,Sell,2016-10-24,2016-10-25 21:17:07,SYNNEX CORP,SNX,MiTAC International CORP, 10% owner,"4,200",$105.4700,"$442,974.0000","5,464,760",Form 4,Technology,4874578787.24,"time.struct_time(tm_year=2016, tm_mon=10, tm_mday=24, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=0, tm_yday=298, tm_isdst=-1)",102.24626159667969,101.28250122070312,100.33821105957031,99.90013122558594,99.18948364257812,99.82225036621094,119.41871643066406,117.61878967285156,94.98310089111328
41,27457,27457,27457,27457,Sell,2016-10-24,2016-10-25 21:17:07,SYNNEX CORP,SNX,MiTAC International CORP, 10% owner,"13,800",$105.0400,"$1,449,550.0000","5,476,370",Form 4,Technology,4874578787.24,"time.struct_time(tm_year=2016, tm_mon=10, tm_mday=24, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=0, tm_yday=298, tm_isdst=-1)",102.24626159667969,101.28250122070312,100.33821105957031,99.90013122558594,99.18948364257812,99.82225036621094,119.41871643066406,117.61878967285156,94.98310089111328
